A,B,C,D,x,y
25.66835381,17.87840687,39.60724093,21.00115992,80,25
41.06335143,16.43931071,49.82450893,17.18477012,80,25
41.16640825,16.64002994,38.82137154,24.27378885,80,25
39.89754552,17.2366197,46.35280834,24.35084678,80,25
37.0872331,16.75484822,51.85178913,19.47257947,80,25
42.15944492,14.42611434,45.99794397,25.93236691,80,25
39.61184308,16.52090294,49.8492519,20.466988,80,25
38.05807,17.43349816,40.22033899,20.86185967,80,25
32.53505304,16.70419521,39.90397692,21.20286588,80,25
42.4144165,17.80108846,41.68542681,24.96691533,80,25
29.44138848,17.49460737,42.01714411,23.26416004,80,25
3.005351373,6.074652135,2.848969105,19.74329877,80,30
3.555896233,8.594241502,3.570619851,27.55710905,80,30
4.173532941,11.57353124,2.841882094,28.46467783,80,30
4.329833662,10.33300748,2.780975341,29.31546272,80,30
3.248251471,8.982421743,2.873811784,31.2585318,80,30
3.456367772,10.93463469,2.822358078,25.17594403,80,30
4.129677409,9.036440694,3.563045554,25.81844106,80,30
3.103229838,10.72513051,3.701891256,25.84097367,80,30
3.046831471,8.151055687,3.129987377,30.91793587,80,30
3.199803148,8.800494741,3.187315133,26.45790314,80,30
2.448506631,6.12513744,2.186223588,17.64700692,80,30
3.180430499,8.858193364,1.999020177,23.32540308,80,30
4.11994794,6.832358213,3.355305572,20.35730969,75,30
5.095744202,12.56574765,4.725259824,31.70608901,75,30
4.713459764,12.05956717,3.090231733,24.74642478,75,30
5.220058167,8.719375728,4.884020793,33.19181417,75,30
4.046611972,11.06613295,3.619406951,28.79585984,75,30
3.692915021,12.20426536,4.577042765,34.36551285,75,30
3.871032021,9.36537469,3.657763315,27.32356011,75,30
4.175089073,11.03278319,4.354350089,29.70899247,75,30
3.842132627,9.568170651,3.790532894,27.82889537,75,30
4.850372654,11.93330079,4.459024284,30.0329252,75,30
4.790628215,12.04905599,3.763758584,26.16756986,75,30
4.91798089,10.42741597,3.742951051,29.06899142,75,30
3.281428329,5.026872531,3.751569955,24.85491988,70,30
4.23646486,7.909732304,4.713191712,17.77120972,70,30
3.311704031,5.462862506,3.664861462,21.7244866,70,30
5.164854458,8.742134931,3.46460589,26.17199513,70,30
5.024105086,8.172112163,3.596643989,22.18108441,70,30
4.675563629,8.120334085,3.373075191,23.93940922,70,30
3.370889616,8.4033129,3.251807429,22.14082935,70,30
5.065157094,6.97781385,3.122102234,26.6389023,70,30
4.99843986,8.591987303,3.309915253,26.33568289,70,30
5.342621398,9.031767847,4.751336104,25.98882862,70,30
4.944286116,9.128998681,4.677386346,25.04811433,70,30
5.25553375,9.52637356,4.347487687,25.99998177,70,30
3.444415823,5.181786285,3.733543813,18.14817787,65,30
9.245012324,15.14130762,5.853318928,41.1406983,65,30
7.27616895,12.31135412,7.825292129,30.27732314,65,30
6.027224871,10.43749204,5.305934697,36.39376066,65,30
7.266035603,12.24814335,7.761575272,26.00418945,65,30
6.131726228,13.89887224,7.496527815,24.90973979,65,30
8.112752504,13.54265385,5.508724497,36.90180871,65,30
8.14724887,11.15018132,6.771585398,31.19025333,65,30
6.651413489,10.08542051,6.67513881,25.99578111,65,30
7.666112632,11.25294902,5.030530158,34.23540076,65,30
5.832766952,7.955585434,6.332206435,23.20788821,65,30
7.521881369,9.232958439,6.180880552,30.87564881,65,30
13.93700444,22.27240271,14.37157132,56.19151426,60,30
11.92112885,19.97888712,12.79374554,39.37844119,60,30
11.30998099,16.31577344,10.21188982,54.12620468,60,30
12.74340449,20.59454627,10.69363686,38.54986439,60,30
9.865550256,21.92665433,11.46515176,54.39143587,60,30
10.02966123,14.09818862,9.166836455,41.50147198,60,30
12.44794697,15.65213165,11.54516392,37.64863496,60,30
11.28193955,16.89125,10.82861419,46.24368229,60,30
8.647369397,12.45946099,9.351742639,48.60518448,60,30
11.38663363,18.06329924,8.424614781,36.35975801,60,30
10.01930463,14.25442513,10.77063008,35.45956124,60,30
12.04780819,17.72021435,10.62801196,44.86307279,60,30
14.39523949,22.40486579,13.78321287,44.56137279,55,30
15.02672975,20.62494619,17.24381785,50.31601929,55,30
9.643188856,19.85172653,17.06742598,36.54325159,55,30
14.94309307,24.45968908,19.22037417,68.00320514,55,30
17.71907289,20.72759266,21.5803888,56.00668522,55,30
14.55208619,23.73030499,21.96497656,68.52445037,55,30
17.29209291,23.93311598,17.91774903,53.88836458,55,30
17.5634685,20.72113248,20.30698426,62.81552106,55,30
15.77068663,19.58863293,18.19905106,53.07353966,55,30
13.22377441,27.6088291,13.3043828,48.91909103,55,30
17.10305862,25.70460744,18.25073158,51.97232975,55,30
16.12668923,23.82454469,16.40093389,62.93054794,55,30
15.76286728,17.28837528,22.29633296,55.49090503,50,30
23.17446755,31.90836607,27.80992066,69.94640231,50,30
20.70038165,28.90268314,26.88285771,67.58566091,50,30
15.75474551,29.02251546,29.32825433,51.40593644,50,30
19.64404464,22.48657615,19.4343224,68.8580349,50,30
20.34347432,26.05278651,26.09746413,65.2468948,50,30
20.30124195,27.6724467,18.53815987,55.10468356,50,30
21.24316467,31.1387739,22.52962854,64.32216551,50,30
20.81135458,26.54386029,19.70646303,65.7155535,50,30
21.3960655,24.76325683,20.15683206,64.10906741,50,30
22.42078512,25.82419166,23.65065402,48.06823776,50,30
17.61699243,25.13570953,18.5236512,55.94912949,50,30
19.28102437,23.49421455,22.91928397,59.83198942,45,30
19.53012564,28.90004747,30.29608043,63.09479421,45,30
16.69781497,33.02001641,29.73779854,56.66542631,45,30
24.8788759,26.12087949,26.81248981,58.14400445,45,30
20.11919795,30.63399835,31.53055376,64.17295266,45,30
25.83589249,29.93406661,30.12027246,52.39181107,45,30
25.55913737,31.97634111,31.26735361,64.73769483,45,30
20.30038026,24.27296619,23.58463296,65.70126761,45,30
25.83769887,28.48648733,29.9878968,51.4363591,45,30
17.51685588,26.4216607,28.00422071,67.48249115,45,30
17.92223542,26.71396494,25.62681885,70.16913606,45,30
19.00013014,30.23220894,27.63795386,66.57535815,45,30
21.39914999,16.38892801,24.61238373,44.56863943,40,30
24.79678359,30.54821498,30.14055192,65.88586787,40,30
27.964386,25.46596587,32.86249717,49.0187992,40,30
23.92657939,30.52160093,27.10230549,53.98809567,40,30
25.3452971,22.06295089,31.66228437,59.49320112,40,30
19.63080393,24.78758501,37.4415617,49.61000972,40,30
24.00186351,32.16094449,31.37209419,63.34299184,40,30
20.58825607,25.64650772,34.53534649,70.33665872,40,30
26.0140935,32.11398639,31.33201841,65.37358813,40,30
24.89572603,30.52015304,30.5800601,45.30482099,40,30
20.5955377,24.91353549,36.307894,62.35096355,40,30
28.12707555,23.82663239,26.34868246,62.99639409,40,30
20.99897888,15.59329246,20.29843723,37.51927125,35,30
20.21695249,16.19121971,29.21503447,43.20468843,35,30
23.24878978,21.61306843,30.9251149,48.1087895,35,30
27.81533306,18.98382757,26.65447211,49.27569787,35,30
21.46257925,26.79511299,34.01586894,52.066752,35,30
20.09751325,28.51051241,31.70957741,49.86840553,35,30
28.39386514,23.687386,37.09210555,38.77157407,35,30
29.23806983,20.98130247,32.14328923,39.0773734,35,30
21.62030223,17.10167846,27.22990146,40.42452168,35,30
19.03044588,13.52327722,19.72260499,42.45209139,35,30
23.10043464,14.19288514,22.5564359,44.43335501,35,30
24.25881373,17.61646451,21.52161563,36.84867147,35,30
19.8478251,12.95663897,20.24397443,29.320959,30,30
20.7377589,12.95099011,24.18518678,25.27710262,30,30
20.2085799,16.91644668,18.70565358,33.015818,30,30
18.98479162,14.96630459,21.96793897,30.13417434,30,30
14.51000962,15.62394564,24.8446559,29.08438928,30,30
14.82744049,14.94347521,23.66841271,32.6941055,30,30
18.02040869,11.91919381,22.08285234,31.06059198,30,30
16.97263251,12.31965009,27.4027771,26.15795232,30,30
21.25259515,10.64122193,20.69394763,30.27380438,30,30
19.07737366,13.92009991,22.92424967,31.47022594,30,30
21.4391234,16.45146265,23.49350456,32.4819119,30,30
17.11627272,15.61584965,20.22179874,32.78871588,30,30
18.31803668,13.566628,26.45443334,29.14000521,25,30
19.34015637,11.35523518,27.313004,29.02205736,25,30
21.45060208,14.11458378,28.10255128,31.25984736,25,30
21.47457689,14.6751272,26.56951238,30.34554938,25,30
18.27111901,13.05856949,22.6421644,26.2461077,25,30
18.3079862,11.70001206,26.68969004,29.16196073,25,30
24.2654212,11.72361747,19.7651962,30.38961093,25,30
22.95292206,13.65510747,19.69571713,29.76984031,25,30
21.68614715,14.53490264,21.9928948,29.02891366,25,30
23.77820087,14.25690491,20.94723889,30.43882198,25,30
19.79262904,13.29128932,23.52669161,27.64708895,25,30
17.33215589,16.04850631,28.0006637,24.12735619,25,30
14.17221123,11.98922591,28.51766899,26.38600376,20,30
22.02297959,17.71279888,32.72629136,33.31288205,20,30
32.00115342,19.15952697,40.71536568,36.368841,20,30
24.63921539,15.20448664,32.49772049,37.89448237,20,30
29.06118209,20.77021787,43.39822626,42.18051117,20,30
32.79843688,15.23388658,42.24973531,38.01100732,20,30
26.79937944,15.98503898,36.76417705,34.63289467,20,30
24.28628433,20.47296963,34.96036586,35.35329251,20,30
29.90981877,15.21975021,36.6461363,34.29013857,20,30
32.76781928,17.02209858,39.40069149,36.82858055,20,30
26.7566237,16.45534588,34.7715096,33.39055366,20,30
29.9310401,22.45841136,39.25723145,35.49311243,20,30
20.39791022,10.98773648,19.19387903,17.63597525,15,30
13.35242236,8.141936986,27.43372186,24.74895719,15,30
35.73324883,17.66300273,44.81300294,27.6526384,15,30
32.55377934,17.63190274,41.13604059,26.63823005,15,30
27.76451319,19.65713058,45.41863061,36.35452181,15,30
33.29641658,22.48760387,44.94257022,24.78707886,15,30
26.66633868,18.52572472,36.31252641,30.36728627,15,30
29.94110138,19.50577948,45.91953367,36.61549874,15,30
31.07516071,19.94867202,31.06456245,33.36117116,15,30
33.38466393,17.73392701,45.40636649,26.04369043,15,30
35.28125388,20.48406505,44.44112533,34.25625273,15,30
34.66713179,16.26662886,40.74445688,36.80969766,15,30
19.63359516,9.396021862,28.17304477,19.21099815,10,30
19.63425779,9.722295044,19.5861294,15.19348213,10,30
21.14611759,10.51870893,29.25723654,19.20864819,10,30
17.82251978,8.94156237,26.3632374,14.89715888,10,30
14.8381478,8.23202873,29.43778479,14.94305222,10,30
22.93487508,12.79570868,39.90247196,27.56464359,10,30
23.97217888,15.00313309,32.32577722,24.83112409,10,30
30.97929875,15.78830293,36.56436094,26.85136367,10,30
24.75656013,15.92619128,38.94808098,28.20382417,10,30
36.71257031,14.58306972,33.23531938,27.69330856,10,30
29.73945546,15.55783183,37.86829103,27.50703989,10,30
36.85115316,14.69594709,33.09665002,27.57643683,10,30
15.88238306,7.116713445,22.10699598,15.61359083,5,30
26.94156956,11.77455188,30.87719058,21.69546285,5,30
26.64137492,10.27693996,39.26233701,26.10757514,5,30
32.95457209,14.43327873,36.23692568,24.12348069,5,30
27.18699534,12.19567325,27.48023529,21.95778105,5,30
35.00714243,16.38918923,30.13161578,23.0530516,5,30
35.23926091,11.72251326,43.10646634,20.22367141,5,30
28.37154021,12.27374794,40.81025805,26.21865546,5,30
33.14989313,13.51021528,38.69742269,18.89469945,5,30
34.36812757,13.9465203,40.43755244,23.44646227,5,30
31.97238381,14.09409765,43.71513643,26.12609947,5,30
34.58657053,12.47519043,42.49175286,19.94398623,5,30
39.72022112,14.75052661,49.89843493,20.08517181,0,30
38.04104663,25.06743933,36.6607017,22.96481925,0,30
37.33893986,14.62638852,37.91363863,21.57815587,0,30
39.16667186,16.86445219,31.70370332,23.43383277,0,30
29.82054016,13.8152243,37.71757516,16.73227266,0,30
29.15718413,13.59686073,33.06060727,18.05118978,0,30
33.72267699,12.27666541,29.38503222,19.71626625,0,30
34.19528959,11.75841679,28.94057339,16.8056318,0,30
33.65804849,13.48643719,28.01004684,16.1752438,0,30
27.34606025,22.68284032,33.16698891,17.80413974,0,30
32.38287939,16.16440138,27.39054632,15.81564435,0,30
29.57779302,21.08232129,31.9344284,17.45754855,0,30
2.581568006,9.016259395,3.019369492,18.78848482,0,35
3.117925904,7.074538549,3.174627242,21.90127021,0,35
2.545688821,9.231313116,2.650935447,20.78638371,0,35
1.977138976,8.901976264,3.032538429,26.33887118,0,35
3.918118215,12.77886027,3.679354813,18.85050725,0,35
4.45551388,13.59503936,3.619650326,18.89187008,0,35
2.688952966,12.58650013,2.946016935,24.43919217,0,35
3.529304062,11.60038841,3.607487984,27.85736122,0,35
2.315224801,10.80601828,4.387763326,27.05923969,0,35
3.118242635,11.34990188,3.446517699,26.89010218,0,35
2.758788991,9.92744693,3.040305583,23.54582736,0,35
2.871426319,9.869599326,3.012812604,22.18724027,0,35
1.993240154,8.472669265,3.152682283,24.54321367,5,35
5.247728588,14.09275869,4.372272148,27.23090705,5,35
4.028537915,9.037282145,4.459762683,26.28628816,5,35
4.937014284,11.99502975,3.735050105,29.51341574,5,35
4.193076726,13.71140158,5.134704943,30.59192388,5,35
3.02059401,11.18307788,3.999692048,27.80897117,5,35
3.566655268,14.43981209,4.77325141,26.89543647,5,35
3.118146585,12.3072102,3.577872274,25.74310888,5,35
4.23249492,9.77304995,4.136921169,27.48899815,5,35
4.3602975,15.22772818,4.281037336,27.05665227,5,35
4.872430019,14.29449466,3.958789604,26.11841049,5,35
4.82468876,14.8684088,4.708447637,25.07025813,5,35
4.824438208,12.54746392,5.200682924,27.04202972,10,35
6.602125891,14.33688831,5.687319434,25.79135113,10,35
6.698866781,14.28587012,6.513644956,28.61750583,10,35
3.551661551,11.80657804,6.1729634,22.51075967,10,35
4.491470136,12.73430338,5.397688414,27.69389753,10,35
3.905539431,12.73560182,5.399377092,30.06580419,10,35
5.450745103,10.9609306,5.058639852,25.65283414,10,35
4.398045133,11.34062065,6.536838861,22.97989417,10,35
5.771076401,12.67478077,4.623918302,24.34787383,10,35
5.531714045,10.28882982,5.278103068,25.62255031,10,35
6.729067836,9.959948659,6.798758922,31.54876259,10,35
4.320217211,8.412269433,4.460882286,22.33768718,10,35
2.447043336,5.341132084,2.504650733,11.76101899,15,35
7.543580816,14.01983617,6.027972615,28.60600534,15,35
5.42771693,12.84335988,6.691609078,28.04449814,15,35
7.503605528,8.803337763,5.501687508,24.31709936,15,35
6.121947537,11.51662121,6.743893517,25.98612834,15,35
6.488951108,8.850215659,7.666334704,31.2210711,15,35
3.8598177,9.514037199,6.977782394,24.89421239,15,35
4.716852785,9.47323698,7.176889787,29.62787963,15,35
5.374150561,9.881181472,5.620000442,30.94000115,15,35
5.768272159,9.455591199,6.438963334,28.56112752,15,35
6.618349144,12.502445,7.446726021,34.00413783,15,35
6.776050251,15.92761473,5.620980969,32.27205688,15,35
4.023298098,6.397219845,4.618247221,18.74602821,20,35
8.627564781,14.32316156,9.055536317,30.10562247,20,35
8.688783735,15.12779864,9.195182264,26.70713151,20,35
7.475702599,13.62931843,8.214776798,30.51800319,20,35
8.967709138,11.06774593,6.958567315,30.16652225,20,35
8.634877069,13.9428281,6.533933912,30.27127609,20,35
8.122802491,15.97798111,9.016198169,33.43204206,20,35
7.395469152,14.01640292,7.652155287,31.77167999,20,35
9.460940422,15.40992479,8.477311137,28.74664502,20,35
8.800310711,14.95506773,7.863254193,23.84614547,20,35
8.750161074,11.28415384,8.691970128,26.70644385,20,35
8.986250651,12.19030966,9.347856868,33.48058184,20,35
4.479419755,4.788381231,4.935941863,15.22133719,25,35
5.186561476,6.613225073,6.229074176,14.6631379,25,35
3.994275246,5.776155178,5.481476405,18.15105016,25,35
6.670439977,6.516873638,8.723591714,15.99780574,25,35
7.031720163,13.28898756,9.705819707,31.35701795,25,35
6.940164323,12.66826005,9.579977998,22.57308098,25,35
8.746127988,7.442197906,7.476211335,23.78507999,25,35
6.29881026,11.63258817,8.942765896,30.77488935,25,35
9.154106378,11.63010794,9.01403555,20.9860541,25,35
9.775059465,10.8082839,7.681581671,24.12975321,25,35
8.194912673,13.60257294,9.450503939,26.75611011,25,35
9.088557331,10.11416767,10.3681687,31.18166724,25,35
8.30608986,13.67696889,10.2109941,26.25806315,30,35
10.04281678,9.207413225,8.357028608,26.26632433,30,35
8.715557171,13.27708035,10.93575078,26.47905508,30,35
10.80852807,11.65650208,8.903248954,23.4540884,30,35
10.00709981,12.29743464,10.36388655,24.84191348,30,35
9.549598317,13.52390417,10.39863941,19.61291909,30,35
11.13734984,13.06596604,12.25276933,20.77029483,30,35
11.36987231,10.07133079,8.686889235,21.90986033,30,35
10.27359373,9.369895369,12.465277,20.9855915,30,35
8.6763267,12.47476948,11.96312385,30.40444175,30,35
11.93850639,8.537400516,8.838204299,22.13150717,30,35
11.67289731,9.276590561,8.564374535,29.176578,30,35
4.626885495,5.140812793,6.010778877,11.0672779,35,35
8.693097717,10.68009677,13.15234922,28.48219621,35,35
9.730252399,8.999814335,13.81202366,26.5759352,35,35
8.95872413,9.083618608,13.0230903,28.82434953,35,35
12.51039966,7.799390155,13.60080414,28.89791979,35,35
13.2999232,15.88939638,14.31531415,28.07489953,35,35
13.2192517,8.479568243,9.366657008,27.92805182,35,35
7.257278442,7.759186383,8.677817403,19.6718294,35,35
5.018718156,4.78801668,6.701194137,16.55370113,35,35
8.647017669,6.463694112,10.36810703,20.48401747,35,35
7.809485724,8.15612405,10.85364071,22.39779567,35,35
7.819824473,9.285138402,9.230627275,20.34625942,35,35
10.31164799,10.25232219,13.37744022,22.17850532,40,35
11.18821454,10.36583826,13.59557692,24.25795384,40,35
14.25000174,7.221311287,13.69777618,25.00357579,40,35
11.68519391,8.801986739,14.56258114,26.54777489,40,35
11.36902292,7.627847813,11.09916052,20.8184328,40,35
14.21391891,11.32901608,13.67030588,22.10107736,40,35
13.17180955,11.74399693,14.21674533,24.53355945,40,35
12.37449159,6.872703475,14.01742275,23.79657338,40,35
13.0645443,9.265221746,14.6925847,24.44917389,40,35
9.312880647,7.675306693,11.77153851,21.17334908,40,35
13.81353051,7.309668044,16.25792057,26.43251642,40,35
12.14078234,11.85293343,13.94811547,24.24935787,40,35
9.899044049,4.60636177,13.79860917,18.7593207,45,35
14.98879767,9.781125734,15.75222804,20.82059339,45,35
13.34901083,10.11318327,15.60185661,20.97514596,45,35
14.82432598,9.139808206,11.10511653,21.64952064,45,35
12.18802373,10.60316891,11.29466196,17.99001115,45,35
11.8401222,9.730532179,17.5622092,23.58518154,45,35
15.46390666,7.184839231,17.30541694,17.88414757,45,35
12.85098162,10.23997245,17.46114312,15.32096407,45,35
14.42113736,7.113509478,15.03977938,23.54346947,45,35
11.35996163,10.14998857,16.97061292,15.68403933,45,35
15.5895229,11.53236092,12.41250614,21.06980524,45,35
13.70435325,8.746392598,14.92418044,20.71670412,45,35
10.32272043,8.830143464,14.87558772,19.90648063,50,35
11.63630237,6.790946818,12.46049965,18.80949588,50,35
11.98733146,7.619739318,13.10857888,16.10265084,50,35
15.6858141,8.757056918,14.32386473,17.0067257,50,35
12.60854154,7.539431458,12.1435826,15.41381361,50,35
15.70080478,7.144617353,17.10065682,19.37349744,50,35
15.80848796,8.72234434,13.54188512,17.65632006,50,35
14.71967898,8.675935865,12.23995325,15.57495488,50,35
15.5504781,8.650423274,12.21082864,18.45607563,50,35
16.12750947,9.198739155,12.98520812,18.19158974,50,35
15.00583083,8.657230564,11.7336564,15.18405797,50,35
13.67148811,7.900136391,15.77259396,21.30721538,50,35
6.521058663,4.404827651,10.31147248,9.274950981,55,35
15.79531281,5.184042138,17.67761517,16.50891387,55,35
12.65917779,7.361091729,15.07344447,17.11888365,55,35
15.25457406,6.504425638,17.65448043,12.98082228,55,35
12.99475592,7.898060615,16.1319064,18.07387498,55,35
14.43438677,7.55094048,12.7846377,13.19948505,55,35
10.63937745,5.743043165,14.10467473,14.81132729,55,35
11.10176819,6.394257989,14.76498346,16.70501506,55,35
12.86182609,6.863884647,14.44447782,14.52763416,55,35
15.10747143,8.155504155,12.95130025,14.07593997,55,35
16.11300535,8.412247765,14.56963521,15.01050107,55,35
10.60800047,7.532266475,18.5059488,12.62166846,55,35
6.796435807,3.661658468,9.880070188,3.573938155,60,35
6.320204443,3.530590025,13.19101953,1.481181102,60,35
8.733546745,3.57359176,8.94858803,7.356006559,60,35
12.86908776,6.370105951,18.74213697,11.49675984,60,35
12.93899436,6.407815081,15.96320142,12.84826909,60,35
17.59153421,7.164330571,13.55970585,13.66056592,60,35
17.13637482,6.84880351,15.49400553,13.16299349,60,35
11.3581438,5.922120499,14.37706955,14.60595347,60,35
15.41694366,6.695236219,12.55370495,11.58821132,60,35
14.79666461,7.163836888,12.84877995,11.42973227,60,35
13.45948791,6.343838786,13.80551203,12.48134079,60,35
12.63958385,5.724347456,14.19998613,11.63211227,60,35
8.065708353,3.198610038,9.111096651,2.467116936,65,35
10.47508808,3.949845712,10.145486,7.384516698,65,35
12.77381994,7.140589389,16.49512974,11.48470384,65,35
18.34214906,6.576922254,14.636197,12.04324434,65,35
18.47042115,7.28718079,19.20256653,13.21054768,65,35
18.45992584,6.597831945,16.46415579,9.556168905,65,35
13.27290799,6.250525337,15.07173831,12.27863053,65,35
17.75935627,5.898431672,13.36588711,12.18437211,65,35
18.33689253,6.87283678,15.17270418,11.92713841,65,35
15.4692802,5.485119911,13.85318737,13.17575293,65,35
17.91160967,6.361245896,18.6470276,10.03595451,65,35
12.38141686,6.80473472,20.63995318,13.99075396,65,35
8.670063201,4.252530399,12.96021444,0.514534116,70,35
8.801219633,3.327567451,11.24695924,5.424941997,70,35
17.82467778,5.24318753,14.36404988,9.889341014,70,35
17.52640291,8.014561826,20.19836555,10.33337059,70,35
13.76906895,7.184147947,18.00523765,12.46620317,70,35
18.11966102,11.90983939,14.52108841,9.680896052,70,35
17.03153607,7.841337185,14.69563535,10.02046012,70,35
17.39490775,7.974852992,19.922351,11.21969919,70,35
18.53845684,8.250596144,18.38894042,12.99860418,70,35
11.33695555,4.678499479,15.50309248,10.36320918,70,35
16.39791795,4.41887454,17.51103264,10.670279,70,35
10.72372929,4.154179094,16.77938755,8.03992222,70,35
14.13394173,5.472858376,15.35836396,9.529074423,75,35
9.056685032,3.96278471,8.976660009,6.777831288,75,35
9.851173141,2.645792355,8.569103298,5.723046049,75,35
8.099869813,2.700301058,8.233382029,4.274672061,75,35
14.21156801,5.302377623,15.12080844,9.335241959,75,35
13.12338703,4.90974805,11.23621053,8.833753347,75,35
10.3118199,5.367177,12.85751037,8.719368849,75,35
13.17215512,5.456817717,17.47853282,6.378202601,75,35
13.76714099,5.281177953,17.45412047,6.689892581,75,35
15.22591513,6.078465005,13.98363255,6.272729712,75,35
14.9710805,5.156209581,12.87982289,8.075589244,75,35
12.52485188,5.418935136,15.18681857,8.128078871,75,35
11.09752448,4.068219074,15.12342887,7.065969854,80,35
14.81103736,4.385685834,16.05395356,6.805074051,80,35
14.6547969,4.474968291,16.31992551,7.36290879,80,35
9.58486447,5.169634033,13.21160353,5.903504221,80,35
10.11844457,5.286954257,13.17928072,6.531662428,80,35
13.6405443,4.283572069,10.92993088,5.735527841,80,35
10.17342103,5.080746864,12.12142656,6.334959847,80,35
14.64533442,5.084313078,14.66734814,5.483258338,80,35
11.59671773,4.447786288,12.29467661,6.668467451,80,35
13.45017423,4.306340536,11.26240388,5.258176327,80,35
13.10782166,3.876548082,11.52919934,5.420612801,80,35
14.04774541,4.074547844,11.15092378,5.400649089,80,35
2.416402931,12.26358108,4.069882692,18.99024306,80,40
3.562183115,18.38390151,4.775557672,21.32558524,80,40
3.186000562,19.03845179,3.615394976,17.36139603,80,40
3.529807996,15.49488669,3.65746225,21.97173827,80,40
3.029991947,17.15324477,3.961520871,18.31618964,80,40
2.394165912,12.84140388,4.497743877,23.58324625,80,40
3.542025982,18.73602088,4.279494232,17.56764841,80,40
3.406705715,14.21627304,5.012015381,19.50383322,80,40
2.237697099,9.940554076,4.579869208,20.2232468,80,40
2.322512259,10.21430153,4.298289466,21.59707812,80,40
3.405603815,15.98017178,3.869662671,25.0260734,80,40
3.557050328,13.40000884,5.49758025,16.78758246,80,40
1.885673977,9.663133797,2.771575375,18.60789987,75,40
3.083299409,11.65627953,4.834931638,23.28097187,75,40
2.580797289,8.583379065,3.46178189,20.96634241,75,40
2.399773225,8.774277042,3.498395629,16.15270073,75,40
3.616885392,15.42886364,3.634393862,23.16313932,75,40
3.227664152,13.78759301,3.766021086,25.37514494,75,40
2.538005821,11.32499771,4.513875892,23.25568295,75,40
4.440174063,15.49295398,3.698525938,25.6731431,75,40
2.342632046,11.02182108,3.41049632,20.07563766,75,40
3.45518711,13.203556,3.373998596,20.52070164,75,40
3.981295116,14.69110372,4.730463172,28.06332894,75,40
3.515328324,16.72805832,4.066352972,20.34232594,75,40
2.837376957,11.06718735,3.958088792,17.2719981,70,40
3.041353579,9.308192005,3.073639648,19.56682082,70,40
3.001684363,11.84231362,3.077048386,15.9789613,70,40
2.558465544,7.910897348,3.577469849,16.57000511,70,40
3.305954701,11.35467639,3.503826202,16.96513353,70,40
2.213640776,7.753599084,3.033987766,15.18761601,70,40
3.280635924,9.727131866,3.765143799,18.88970419,70,40
3.43648065,12.29753463,4.65325163,21.85379182,70,40
2.952049544,10.05228497,3.414931518,16.99227449,70,40
3.184600765,8.249928348,3.885385757,17.69297903,70,40
2.907954258,7.169828913,4.429117168,19.27893617,70,40
2.665965853,9.102009563,4.15389396,21.74406142,70,40
3.824873975,11.01098845,4.028753344,17.78826162,65,40
2.443273689,8.626297011,4.073246902,17.12876744,65,40
3.069931251,7.424563189,3.690622473,19.25996504,65,40
3.731343987,9.585270211,3.478360414,18.5602282,65,40
3.77666405,8.277136772,4.735002678,13.76531579,65,40
2.762614308,8.557533961,3.857472478,17.75075885,65,40
3.32342864,8.105896605,4.113487575,20.27844563,65,40
3.062496163,9.986849001,3.753708082,16.76534713,65,40
2.776246659,10.0258135,4.497504217,21.25190941,65,40
3.696844643,10.5814674,4.931723321,17.76686589,65,40
4.035713584,10.76796068,5.26504997,20.69312778,65,40
3.169214353,10.03980289,5.432223063,16.98229154,65,40
4.632323303,11.47315266,6.309729917,20.54011265,60,40
4.77144828,11.47956204,6.08108139,21.0303195,60,40
3.650569874,10.41030082,5.711889379,22.34596462,60,40
4.277130565,10.69420888,5.301957501,20.4828413,60,40
5.634372876,15.24479294,6.069954334,24.00262307,60,40
3.567446285,9.779329892,6.215840286,21.9401173,60,40
5.479611745,12.57800458,5.440646427,24.22978425,60,40
4.7082222,12.53211174,5.285472113,20.66253016,60,40
4.6273291,9.050588511,5.788124306,24.26176518,60,40
5.360987049,13.16482675,5.708287226,19.96515508,60,40
3.905272166,13.09984855,7.939583392,19.23700672,60,40
5.273362202,12.98310036,5.204795182,21.23844608,60,40
5.15871432,11.57121879,6.945680129,20.51637214,55,40
5.51515419,11.52932851,6.899543571,20.34040901,55,40
5.086137331,7.137781191,7.361633606,17.15568053,55,40
4.631699387,8.392179009,5.793283046,16.7844557,55,40
5.538893439,9.649199821,6.392803226,25.38091677,55,40
4.935830203,9.205809781,7.624427087,23.59154937,55,40
5.183556345,12.01227345,9.205437969,19.01241803,55,40
6.729893713,9.596059237,9.626019337,26.55297831,55,40
7.097249173,15.01643541,8.390778962,23.35946864,55,40
7.570044665,14.69441832,7.007251147,20.1586129,55,40
7.15245336,14.86134645,9.404643401,26.0079847,55,40
5.799477423,12.41435164,9.119276927,20.32084961,55,40
4.143865349,6.954859875,7.44150848,21.14710168,50,40
7.948612011,12.80156219,9.092262277,27.03088991,50,40
8.182308347,13.95142762,11.6530823,25.56532545,50,40
7.434408554,11.20803315,10.13845229,24.25190779,50,40
6.004053727,11.1880787,8.825187465,22.90679831,50,40
7.203538165,11.53338337,9.918997322,23.97215088,50,40
6.511919899,12.00311844,8.306180435,22.13737238,50,40
5.540488725,10.83897158,8.832469449,23.1929452,50,40
8.386872444,11.85963897,11.3468104,26.8338276,50,40
